lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2,weibull.max,weibull.adjust
CB,minimum_oxygen,1982-09-22,1982,265,253.2103005556205,0.9640969447679254,TRUE,FALSE
CB,minimum_oxygen,1983-07-19,1983,200,194.2847538038147,0.829738046086918,TRUE,FALSE
CB,minimum_oxygen,1984-07-04,1984,186,180.90406737562935,0.8896516254355353,TRUE,FALSE
CB,minimum_oxygen,1985-05-02,1985,122,120.5025500030976,0.7120173786539882,TRUE,FALSE
CB,minimum_oxygen,1986-07-14,1986,195,184.73563066614707,0.9230925841293756,TRUE,FALSE
CB,minimum_oxygen,1987-06-23,1987,174,161.55225954412956,0.6573392014828117,TRUE,FALSE
CB,minimum_oxygen,1988-06-22,1988,174,163.85897695495888,0.7714373744758033,TRUE,FALSE
CB,minimum_oxygen,1989-07-26,1989,207,197.86089448246696,0.8856821218495787,TRUE,FALSE
CB,minimum_oxygen,1990-08-06,1990,218,238.81550839016808,0.9100270801104334,TRUE,FALSE
CB,minimum_oxygen,1991-08-26,1991,238,169.6544650730069,0.9067468743326872,TRUE,FALSE
CB,minimum_oxygen,1992-06-16,1992,168,160.86853697468072,0.6979805333005937,TRUE,FALSE
CB,minimum_oxygen,1993-05-04,1993,124,120.81795461101244,0.48566795707264376,TRUE,FALSE
CB,minimum_oxygen,1994-06-29,1994,180,183.8275559060136,0.8618263858790296,TRUE,FALSE
CB,minimum_oxygen,1995-06-27,1995,178,178.822217903754,0.8996258781239331,TRUE,FALSE
CB,minimum_oxygen,1996-05-08,1996,129,124.83453895695392,0.8806795340471388,TRUE,FALSE
CB,minimum_oxygen,1997-06-30,1997,181,187.276927946269,0.7513293877446611,TRUE,FALSE
CB,minimum_oxygen,1998-07-28,1998,209,242.22978813608376,0.8602547077547676,TRUE,FALSE
CB,minimum_oxygen,1999-08-09,1999,221,197.9056129352077,0.8267119018506794,TRUE,FALSE
CB,minimum_oxygen,2000-08-08,2000,221,173.79085443137052,0.931347384240089,TRUE,FALSE
CB,minimum_oxygen,2001-07-24,2001,205,199.92898416847137,0.8154607985992633,TRUE,FALSE
CB,minimum_oxygen,2002-08-13,2002,225,193.45247452238655,0.8638297283919956,TRUE,FALSE
CB,minimum_oxygen,2003-08-04,2003,216,210.75935853005592,0.8554664286354475,TRUE,FALSE
CB,minimum_oxygen,2004-07-08,2004,190,179.8540983409043,0.7233079364216068,TRUE,FALSE
CB,minimum_oxygen,2005-08-22,2005,234,156.73138311038846,0.6004087509600777,TRUE,FALSE
CB,minimum_oxygen,2006-07-12,2006,193,177.16127489899128,0.7777569761447967,TRUE,FALSE
CB,minimum_oxygen,2007-06-18,2007,169,189.4896522889893,0.9175179311725976,TRUE,FALSE
CB,minimum_oxygen,2008-07-17,2008,199,187.4847875063309,0.916248414288517,TRUE,FALSE
CB,minimum_oxygen,2009-09-16,2009,259,258.607688223332,0.925776717777358,TRUE,FALSE
CB,minimum_oxygen,2010-08-16,2010,228,194.6618947052808,0.9603585532180042,TRUE,FALSE
CB,minimum_oxygen,2011-06-02,2011,153,207.7080990971766,0.8572913087094399,TRUE,FALSE
CB,minimum_oxygen,2012-06-13,2012,165,164.81096429860244,0.7362217392494275,TRUE,FALSE
CB,minimum_oxygen,2013-05-31,2013,151,144.2740307871595,0.7752485689286933,TRUE,FALSE
CB,minimum_oxygen,2014-08-26,2014,238,153.7971263999735,0.8052269972279775,TRUE,TRUE
CB,minimum_oxygen,2015-07-14,2015,195,180.04907002176336,0.7112668100456079,TRUE,FALSE
CB,minimum_oxygen,2016-07-07,2016,189,178.31954070517864,0.6830852347995202,TRUE,FALSE
CB,minimum_oxygen,2017-09-20,2017,263,187.8712997767291,0.7561933439670852,TRUE,FALSE
CB,minimum_oxygen,2018-06-27,2018,178,144.51679868138186,0.4611469623100568,TRUE,FALSE
CB,minimum_oxygen,2019-07-01,2019,182,184.00656158582396,0.8197605702469322,TRUE,FALSE
CB,minimum_oxygen,2020-06-04,2020,156,164.1632189615065,0.9386179294544694,TRUE,FALSE
CR,straton,1982-05-27,1982,147,117.0994661143731,0.978206881844872,TRUE,FALSE
CR,straton,1983-05-12,1983,132,139.40653934903776,0.9730466043379687,TRUE,FALSE
CR,straton,1984-04-12,1984,103,130.47006225483042,0.949801153315,TRUE,FALSE
CR,straton,1985-05-01,1985,121,116.4808563390204,0.9380513558854738,TRUE,FALSE
CR,straton,1986-05-05,1986,125,120.25744261650864,0.9765488291489866,TRUE,FALSE
CR,straton,1987-04-21,1987,111,113.98027405378735,0.929268710454849,TRUE,FALSE
CR,straton,1988-05-12,1988,133,123.27208545251553,0.954057792768227,TRUE,FALSE
CR,straton,1989-05-17,1989,137,135.27274059774132,0.9487409022339046,TRUE,FALSE
CR,straton,1990-05-03,1990,123,128.12689475818735,0.9900709353666756,TRUE,FALSE
CR,straton,1991-05-08,1991,128,125.92206969812244,0.9368409126846784,TRUE,FALSE
CR,straton,1992-05-06,1992,127,109.60420405188746,0.8786435555053685,TRUE,FALSE
CR,straton,1993-05-19,1993,139,134.93447174070576,0.9714859632051722,TRUE,FALSE
CR,straton,1994-05-18,1994,138,131.631598591691,0.9731098775740076,TRUE,FALSE
CR,straton,1995-05-03,1995,123,137.65046545514863,0.9744020806147042,TRUE,FALSE
CR,straton,1996-05-30,1996,151,131.91796252957894,0.9576258178496356,TRUE,FALSE
CR,straton,1997-05-07,1997,127,137.84379415835028,0.9824627142800836,TRUE,FALSE
CR,straton,1998-04-22,1998,112,107.93832985998944,0.9536250731920416,TRUE,FALSE
CR,straton,1999-05-05,1999,125,110.57223869969395,0.9538167523773174,TRUE,FALSE
CR,straton,2000-05-03,2000,124,119.79057247496247,0.9807010508322208,TRUE,FALSE
CR,straton,2001-05-03,2001,123,112.9637912825426,0.9550646597595652,TRUE,FALSE
CR,straton,2002-05-23,2002,143,146.6843710623803,0.9697893937958212,TRUE,FALSE
CR,straton,2003-05-02,2003,122,123.25636949865316,0.9631179173123195,TRUE,FALSE
CR,straton,2004-05-13,2004,134,123.1039035036497,0.8715958124001544,TRUE,FALSE
CR,straton,2005-04-19,2005,109,134.26020654336037,0.975086661907282,TRUE,FALSE
CR,straton,2006-04-19,2006,109,120.83093126481737,0.944878914249623,TRUE,FALSE
CR,straton,2007-04-24,2007,114,109.37975713553884,0.958925362347186,TRUE,FALSE
CR,straton,2008-05-06,2008,127,133.10294498058173,0.9907636522497828,TRUE,FALSE
CR,straton,2009-05-15,2009,135,130.7455056932223,0.9684005935559024,TRUE,FALSE
CR,straton,2010-04-15,2010,105,112.1458299807542,0.9143248520573868,TRUE,FALSE
CR,straton,2011-05-18,2011,138,129.1735522450452,0.9190259049600572,TRUE,FALSE
CR,straton,2012-05-04,2012,125,117.92713562569482,0.960034646164988,TRUE,FALSE
CR,straton,2013-05-31,2013,151,133.59566259518044,0.8489603018629075,TRUE,FALSE
CR,straton,2014-05-22,2014,142,117.71244221289064,0.9787818372152663,TRUE,FALSE
CR,straton,2015-04-20,2015,110,123.98004554955166,0.9533009351188528,TRUE,FALSE
CR,straton,2016-05-11,2016,132,123.09153080470392,0.9725541390893117,TRUE,FALSE
CR,straton,2017-05-03,2017,123,125.11900500554655,0.9375643549432888,TRUE,FALSE
CR,straton,2018-05-15,2018,135,119.12467459944313,0.9345637005772692,TRUE,FALSE
CR,straton,2019-05-07,2019,127,136.01874216142537,0.9474775591139306,TRUE,FALSE
CR,straton,2020-06-01,2020,153,133.8727810272485,0.9832480732962824,TRUE,FALSE
CR,stratoff,1982-10-05,1982,278,274.3923731308792,0.978206881844872,TRUE,FALSE
CR,stratoff,1983-10-19,1983,292,274.6929995761271,0.9730466043379687,TRUE,FALSE
CR,stratoff,1984-10-16,1984,290,281.5279077788453,0.949801153315,TRUE,FALSE
CR,stratoff,1985-10-22,1985,295,274.26265167900306,0.9380513558854738,TRUE,FALSE
CR,stratoff,1986-10-08,1986,281,277.42991752029707,0.9765488291489866,TRUE,FALSE
CR,stratoff,1987-10-07,1987,280,282.0375030606861,0.929268710454849,TRUE,FALSE
CR,stratoff,1988-10-11,1988,285,268.8358753727937,0.954057792768227,TRUE,FALSE
CR,stratoff,1989-10-19,1989,292,279.42797403409554,0.9487409022339046,TRUE,FALSE
CR,stratoff,1990-10-17,1990,290,279.52176935768796,0.9900709353666756,TRUE,FALSE
CR,stratoff,1991-09-25,1991,268,276.5294279204434,0.9368409126846784,TRUE,FALSE
CR,stratoff,1992-10-08,1992,282,285.3257616448118,0.8786435555053685,TRUE,FALSE
CR,stratoff,1993-10-20,1993,293,272.6438937631704,0.9714859632051722,TRUE,FALSE
CR,stratoff,1994-10-20,1994,293,286.2611939425223,0.9731098775740076,TRUE,FALSE
CR,stratoff,1995-10-19,1995,292,275.7141650237642,0.9744020806147042,TRUE,FALSE
CR,stratoff,1996-10-16,1996,290,277.8171177026767,0.9576258178496356,TRUE,FALSE
CR,stratoff,1997-10-20,1997,293,285.79236338833914,0.9824627142800836,TRUE,FALSE
CR,stratoff,1998-10-22,1998,295,287.6797044769666,0.9536250731920416,TRUE,FALSE
CR,stratoff,1999-10-20,1999,293,278.5465649208772,0.9538167523773174,TRUE,FALSE
CR,stratoff,2000-11-02,2000,307,281.7873074062646,0.9807010508322208,TRUE,FALSE
CR,stratoff,2001-10-17,2001,290,278.8061282863074,0.9550646597595652,TRUE,FALSE
CR,stratoff,2002-10-10,2002,283,280.84324599745474,0.9697893937958212,TRUE,FALSE
CR,stratoff,2003-10-16,2003,289,277.3351371741886,0.9631179173123195,TRUE,FALSE
CR,stratoff,2004-10-27,2004,301,307.4379100809975,0.8715958124001544,TRUE,FALSE
CR,stratoff,2005-10-18,2005,291,295.93099251271553,0.975086661907282,TRUE,FALSE
CR,stratoff,2006-10-05,2006,278,275.22047731163246,0.944878914249623,TRUE,FALSE
CR,stratoff,2007-10-25,2007,298,283.5748916220506,0.958925362347186,TRUE,FALSE
CR,stratoff,2008-10-22,2008,296,291.0208808516832,0.9907636522497828,TRUE,FALSE
CR,stratoff,2009-10-15,2009,288,282.5553473434252,0.9684005935559024,TRUE,FALSE
CR,stratoff,2010-10-13,2010,286,278.77007709531074,0.9143248520573868,TRUE,FALSE
CR,stratoff,2011-10-19,2011,292,284.77707763497386,0.9190259049600572,TRUE,FALSE
CR,stratoff,2012-09-06,2012,250,227.28848971648225,0.960034646164988,TRUE,FALSE
CR,stratoff,2013-09-06,2013,249,235.1324085863702,0.8489603018629075,TRUE,FALSE
CR,stratoff,2014-10-20,2014,293,279.64754338798645,0.9787818372152663,TRUE,FALSE
CR,stratoff,2015-10-20,2015,293,296.81833921310204,0.9533009351188528,TRUE,FALSE
CR,stratoff,2016-10-25,2016,299,286.5742501148143,0.9725541390893117,TRUE,FALSE
CR,stratoff,2017-10-16,2017,289,297.6691469526726,0.9375643549432888,TRUE,FALSE
CR,stratoff,2018-10-16,2018,289,284.83081052047925,0.9345637005772692,TRUE,FALSE
CR,stratoff,2019-10-22,2019,295,278.8764119442789,0.9474775591139306,TRUE,FALSE
CR,stratoff,2020-10-13,2020,287,281.5998836078395,0.9832480732962824,TRUE,FALSE
CR,energy,1982-08-03,1982,215,215.51140310202925,0.9941175141591488,TRUE,FALSE
CR,energy,1983-08-16,1983,228,224.16020987807855,0.9913671645322985,TRUE,FALSE
CR,energy,1984-08-13,1984,226,217.48383380908248,0.989389050958189,TRUE,FALSE
CR,energy,1985-08-07,1985,219,217.4686329349281,0.9877297188104148,TRUE,FALSE
CR,energy,1986-07-30,1986,211,211.23248908906152,0.9876335622401188,TRUE,FALSE
CR,energy,1987-07-29,1987,210,216.4798450822965,0.9888169606885034,TRUE,FALSE
CR,energy,1988-08-17,1988,230,214.8911724381092,0.9862125214177964,TRUE,FALSE
CR,energy,1989-07-27,1989,208,222.9385011248145,0.982602732920671,TRUE,FALSE
CR,energy,1990-09-06,1990,249,227.59838095136553,0.9975511257099504,TRUE,FALSE
CR,energy,1991-08-29,1991,241,220.5115867923212,0.987118309496894,TRUE,FALSE
CR,energy,1992-08-10,1992,223,226.9646344099348,0.9773549503073076,TRUE,FALSE
CR,energy,1993-08-24,1993,236,224.09781906451173,0.9909605857170978,TRUE,FALSE
CR,energy,1994-08-25,1994,237,215.5320359346148,0.9909511463178042,TRUE,FALSE
CR,energy,1995-08-23,1995,235,223.68622114568524,0.9894656383805108,TRUE,FALSE
CR,energy,1996-09-04,1996,248,225.3985986887912,0.9838144491282164,TRUE,FALSE
CR,energy,1997-07-28,1997,209,219.94575127905887,0.9959135252658184,TRUE,FALSE
CR,energy,1998-08-26,1998,238,226.511882073611,0.9844938191956892,TRUE,FALSE
CR,energy,1999-07-29,1999,210,226.01319817106744,0.9880110460308504,TRUE,FALSE
CR,energy,2000-08-10,2000,223,222.7885280435829,0.991143944453268,TRUE,FALSE
CR,energy,2001-08-09,2001,221,223.82115173475785,0.9880721478077152,TRUE,FALSE
CR,energy,2002-09-11,2002,254,219.0033132282115,0.9929902526338032,TRUE,FALSE
CR,energy,2003-08-21,2003,233,225.55972238646433,0.9841447563187656,TRUE,FALSE
CR,energy,2004-08-05,2004,218,234.21956957772676,0.9770795662820536,TRUE,FALSE
CR,energy,2005-08-10,2005,222,224.85386638356977,0.9919084582906176,TRUE,FALSE
CR,energy,2006-08-10,2006,222,222.38731072284585,0.9931707051426926,TRUE,FALSE
CR,energy,2007-08-01,2007,213,224.7601739606307,0.993461474099408,TRUE,FALSE
CR,energy,2008-08-26,2008,239,225.45234537501383,0.9945400791123326,TRUE,FALSE
CR,energy,2009-09-16,2009,259,232.78645965940655,0.9783447266140834,TRUE,FALSE
CR,energy,2010-08-11,2010,223,223.06803915177616,0.9863821346920004,TRUE,FALSE
CR,energy,2011-08-24,2011,236,222.66643479491327,0.9836253588384885,TRUE,FALSE
CR,energy,2012-08-01,2012,214,222.31566792324577,0.9959421543230378,TRUE,FALSE
CR,energy,2013-08-21,2013,233,228.6538512917702,0.9900712452804072,TRUE,FALSE
CR,energy,2014-08-13,2014,225,228.12501424841295,0.9957213762482858,TRUE,FALSE
CR,energy,2015-07-27,2015,208,226.23315768472335,0.9899530425742789,TRUE,FALSE
CR,energy,2016-08-17,2016,230,229.05318619536112,0.9940673388036556,TRUE,FALSE
CR,energy,2017-07-12,2017,193,223.30545361020424,0.9856510137390146,TRUE,FALSE
CR,energy,2018-08-21,2018,233,219.97212346964872,0.982731573149998,TRUE,FALSE
CR,energy,2019-08-12,2019,224,219.58515655104577,0.9895466736148008,TRUE,FALSE
CR,energy,2020-08-04,2020,217,214.89529599479349,0.9913177480256324,TRUE,FALSE
CR,stability,1982-08-03,1982,215,206.1903699136699,0.8704445203993287,TRUE,FALSE
CR,stability,1983-08-16,1983,228,228.20777686304484,0.9836388036722328,TRUE,FALSE
CR,stability,1984-08-13,1984,226,222.34073181139772,0.8997431379078167,TRUE,FALSE
CR,stability,1985-08-22,1985,234,219.27601548220335,0.9321582551773684,TRUE,FALSE
CR,stability,1986-08-27,1986,239,219.5863144919212,0.975103861291546,TRUE,FALSE
CR,stability,1987-09-08,1987,251,235.53539986431497,0.9369555531116008,TRUE,FALSE
CR,stability,1988-08-17,1988,230,217.94617657712752,0.9192037511544112,TRUE,FALSE
CR,stability,1989-08-24,1989,236,225.81523937805423,0.9271289084629062,TRUE,FALSE
CR,stability,1990-08-09,1990,221,223.2062813781363,0.9603451682485952,TRUE,FALSE
CR,stability,1991-06-20,1991,171,171.13271677256336,0.951925974369906,TRUE,FALSE
CR,stability,1992-08-25,1992,238,235.78038618934065,0.8231018826847558,TRUE,FALSE
CR,stability,1993-07-28,1993,209,212.52407740859104,0.8547168435345769,TRUE,FALSE
CR,stability,1994-06-16,1994,167,172.5724123436245,0.9287529036075752,TRUE,FALSE
CR,stability,1995-08-23,1995,235,226.73472475482728,0.9283953256196378,TRUE,FALSE
CR,stability,1996-09-04,1996,248,212.18609335398523,0.9482888784978212,TRUE,FALSE
CR,stability,1997-07-28,1997,209,192.6252641027096,0.9672006871518778,TRUE,FALSE
CR,stability,1998-09-10,1998,253,239.3681686573256,0.9145009175155911,TRUE,FALSE
CR,stability,1999-08-25,1999,237,240.01613488632765,0.938838734044375,TRUE,FALSE
CR,stability,2000-08-10,2000,223,222.88195887396935,0.935662128583608,TRUE,FALSE
CR,stability,2001-08-23,2001,235,232.50806840009295,0.933127963202323,TRUE,FALSE
CR,stability,2002-08-15,2002,227,214.29809088282644,0.9372456318361164,TRUE,FALSE
CR,stability,2003-08-07,2003,219,220.56148248335217,0.9701190227277342,TRUE,FALSE
CR,stability,2004-08-19,2004,232,200.41623560037937,0.9048770132404468,TRUE,FALSE
CR,stability,2005-07-28,2005,209,179.3230484168532,0.9590326707453444,TRUE,FALSE
CR,stability,2006-08-10,2006,222,217.12416078409396,0.897581738599991,TRUE,FALSE
CR,stability,2007-07-19,2007,200,202.37407970331736,0.8983252521666283,TRUE,FALSE
CR,stability,2008-06-18,2008,170,179.24464098593847,0.9184360852498328,TRUE,FALSE
CR,stability,2009-08-05,2009,217,224.4708492964967,0.7869969622639366,TRUE,FALSE
CR,stability,2010-08-11,2010,223,232.08723975044435,0.7899710934865034,TRUE,FALSE
CR,stability,2011-08-24,2011,236,232.26503512425325,0.8212770068196829,TRUE,FALSE
CR,stability,2012-07-26,2012,208,201.10860655695888,0.939724447553646,TRUE,FALSE
CR,stability,2013-06-11,2013,162,169.6263305271371,0.6924671731329073,TRUE,FALSE
CR,stability,2014-08-28,2014,240,209.8128410780992,0.9257934618939144,TRUE,FALSE
CR,stability,2015-08-10,2015,222,215.86197612209483,0.9518875259041388,TRUE,FALSE
CR,stability,2016-08-17,2016,230,225.96816037267865,0.9720836588295608,TRUE,FALSE
CR,stability,2017-08-08,2017,220,226.12840075921815,0.8387233506295685,TRUE,FALSE
CR,stability,2018-07-10,2018,191,194.7912453841376,0.8253535978332398,TRUE,FALSE
CR,stability,2019-07-31,2019,212,213.5577576071345,0.958260666674637,TRUE,FALSE
CR,stability,2020-08-04,2020,217,198.83047641168017,0.978960582999711,TRUE,FALSE
CR,schmidt,1982-07-19,1982,200,200.03693867093511,0.9856443966712438,TRUE,FALSE
CR,schmidt,1983-07-20,1983,201,212.1907857372974,0.978284603520934,TRUE,FALSE
CR,schmidt,1984-08-13,1984,226,198.57678763054128,0.9689266806077632,TRUE,FALSE
CR,schmidt,1985-08-07,1985,219,207.01583937583575,0.9375423680980858,TRUE,FALSE
CR,schmidt,1986-07-30,1986,211,201.56155108217524,0.9775298559869692,TRUE,FALSE
CR,schmidt,1987-07-29,1987,210,201.54217408194913,0.946006835639895,TRUE,FALSE
CR,schmidt,1988-08-17,1988,230,200.3471722626389,0.9610760591574647,TRUE,FALSE
CR,schmidt,1989-07-27,1989,208,209.7697642899039,0.9581521929077262,TRUE,FALSE
CR,schmidt,1990-07-25,1990,206,207.52069742477627,0.9881504353089232,TRUE,FALSE
CR,schmidt,1991-07-17,1991,198,189.6433957848328,0.9419201314672146,TRUE,FALSE
CR,schmidt,1992-08-10,1992,223,214.20307873369944,0.8680604599718283,TRUE,FALSE
CR,schmidt,1993-07-28,1993,209,211.7737950580437,0.9751332237769528,TRUE,FALSE
CR,schmidt,1994-06-30,1994,181,179.782576473963,0.9810073812448824,TRUE,FALSE
CR,schmidt,1995-08-10,1995,222,200.69568919014156,0.9747908762269394,TRUE,FALSE
CR,schmidt,1996-08-07,1996,220,212.9432948080719,0.970483147539602,TRUE,FALSE
CR,schmidt,1997-07-28,1997,209,193.1050802954717,0.9817059110664516,TRUE,FALSE
CR,schmidt,1998-07-15,1998,196,204.5055318511616,0.9472727354860462,TRUE,FALSE
CR,schmidt,1999-07-29,1999,210,213.27033116654863,0.954288120442766,TRUE,FALSE
CR,schmidt,2000-07-13,2000,195,206.120483578073,0.9841539608326724,TRUE,FALSE
CR,schmidt,2001-08-09,2001,221,213.06175364797093,0.964235278524673,TRUE,FALSE
CR,schmidt,2002-07-18,2002,199,195.6938246821517,0.9790771713123412,TRUE,FALSE
CR,schmidt,2003-08-21,2003,233,213.5882139404143,0.9633356457223444,TRUE,FALSE
CR,schmidt,2004-07-21,2004,203,207.9481591623297,0.8757208905999365,TRUE,FALSE
CR,schmidt,2005-07-14,2005,195,190.92051793002548,0.9822194392370254,TRUE,FALSE
CR,schmidt,2006-07-27,2006,208,205.7589466390157,0.9771445687638384,TRUE,FALSE
CR,schmidt,2007-08-01,2007,213,207.80390612329813,0.9717145500811992,TRUE,FALSE
CR,schmidt,2008-07-30,2008,212,204.5749212766103,0.989907336056578,TRUE,FALSE
CR,schmidt,2009-07-08,2009,189,206.24546667225917,0.9620012044821066,TRUE,FALSE
CR,schmidt,2010-08-11,2010,223,210.1207961643343,0.940496619794578,TRUE,FALSE
CR,schmidt,2011-07-20,2011,201,209.99661559330835,0.9513515905946676,TRUE,FALSE
CR,schmidt,2012-07-04,2012,186,193.11111911918417,0.9714327878335314,TRUE,FALSE
CR,schmidt,2013-07-18,2013,199,195.29023335438987,0.9125196639183674,TRUE,FALSE
CR,schmidt,2014-08-13,2014,225,214.43936884410573,0.9810208691136952,TRUE,FALSE
CR,schmidt,2015-07-27,2015,208,205.2240186966813,0.9551156880329366,TRUE,FALSE
CR,schmidt,2016-08-01,2016,214,209.97600459678185,0.9839036288891584,TRUE,FALSE
CR,schmidt,2017-07-26,2017,207,202.74010581428803,0.9480253753354824,TRUE,FALSE
CR,schmidt,2018-07-10,2018,191,201.72923870837616,0.9503707075326088,TRUE,FALSE
CR,schmidt,2019-07-16,2019,197,201.259774887474,0.972418115887379,TRUE,FALSE
CR,schmidt,2020-07-01,2020,183,188.982781073729,0.9901991804562598,TRUE,FALSE
CR,minimum_oxygen,1982-09-22,1982,265,252.16000264962463,0.6395104740081626,TRUE,FALSE
CR,minimum_oxygen,1983-10-19,1983,292,270.818940636982,0.7580293582431553,TRUE,FALSE
CR,minimum_oxygen,1984-09-27,1984,271,287.5890475865114,0.8524210692884429,TRUE,FALSE
CR,minimum_oxygen,1985-10-02,1985,275,272.3794729273628,0.9400771334304528,TRUE,FALSE
CR,minimum_oxygen,1986-10-08,1986,281,271.41933685929484,0.9403340165662046,TRUE,FALSE
CR,minimum_oxygen,1987-09-22,1987,265,269.79943042787517,0.9654090800674336,TRUE,FALSE
CR,minimum_oxygen,1988-09-29,1988,273,277.11470641024545,0.9612978293436424,TRUE,FALSE
CR,minimum_oxygen,1989-10-05,1989,278,289.8664710895327,0.9763111581045713,TRUE,FALSE
CR,minimum_oxygen,1990-09-19,1990,262,276.7248385583586,0.9357646737782312,TRUE,FALSE
CR,minimum_oxygen,1991-09-12,1991,255,248.18907725866728,0.7903690209229971,TRUE,FALSE
CR,minimum_oxygen,1992-09-22,1992,266,272.9298657072033,0.9788066771201944,TRUE,FALSE
CR,minimum_oxygen,1993-08-24,1993,236,246.922119226272,0.9372155269203688,TRUE,FALSE
CR,minimum_oxygen,1994-10-06,1994,279,272.10131050473603,0.745440202282356,TRUE,FALSE
CR,minimum_oxygen,1995-09-20,1995,263,276.932698203886,0.8357479162786369,TRUE,FALSE
CR,minimum_oxygen,1996-09-19,1996,263,273.72237641048616,0.9461698234808124,TRUE,FALSE
CR,minimum_oxygen,1997-10-06,1997,279,282.81582767871464,0.9306721121876952,TRUE,FALSE
CR,minimum_oxygen,1998-10-07,1998,280,279.9454055928477,0.9324835018304736,TRUE,FALSE
CR,minimum_oxygen,1999-08-25,1999,237,255.55429231767255,0.952350318878047,TRUE,FALSE
CR,minimum_oxygen,2000-09-21,2000,265,269.8089018020629,0.9632193738603234,TRUE,FALSE
CR,minimum_oxygen,2001-08-23,2001,235,250.0175719072278,0.9027920606765468,TRUE,FALSE
CR,minimum_oxygen,2002-09-25,2002,268,262.9477037643059,0.9553220728042182,TRUE,FALSE
CR,minimum_oxygen,2003-10-01,2003,274,276.5993010198467,0.9601785681345192,TRUE,FALSE
